711;Silverman, P., K. Nat, J. McEwen, and R. Birchman;1980;. Selection of <i>Escherichia coli</i> K-12 mutants that prevent expression of F-plasmid functions. ;J. Bacteriol. 143:1519–1523.
712;Silverstone, A. E., M. Goman, and J. G. Scaife;1972;. ALT: a new factor involved in the synthesis of RNA by <i>Escherichia coli.</i> ;Mol. Gen. Genet. 118:223–234.
713;Simons, R W., P. A. Egan, H. T. Chute, and W. D. Nunn;1980;. Regulation of fatty acid degradation in <i>Escherichia coli:</i> isolation and characterization of strains bearing insertion and temperature-sensitive mutations in <i>fadR.</i> ;J. Bacteriol. 142:621–632.
714;Sivasubramanian, N., and R. Jayaraman;1980;. Mapping of two transcription mutations <i>(tlnI</i> and <i>tlnII</i>) conferring thiolutin resistance, adjacent to <i>dnaZ</i> and <i>rho</i> in <i>Escherichia coli.</i> ;Mol. Gen. Genet. 180:609–615.
715;Slater, A. C., M. C. Jones-Mortimer, and H. L Kornberg;1981;. L-sorbose phosphorylation in <i>Escherichia coli</i> K-12. ;Biochim. Biophys. Acta 646:365–367.
716;Slayman, C. W;1973;. The genetic control of membrane transport. ;Curr. Top. Membr. Transp. 4:1–174.
717;Sledziewska, E., and D. Hulanicka;1978;. Method of isolation of cysteine constitutive mutants of the cysteine regulon in <i>Salmonella typhimurium.</i> ;Mol. Gen. Genet. 165:289–293.
718;Smith, D. R., and J. M. Calvo;1979;. Regulation of dihydrofolate reductase EC-1.5.1.3 synthesis in <i>Escherichia coli.</i> ;Mol. Gen. Genet. 175:31–38.
719;Smith, D. R., J. I. Rood, P. I. Bird, M. K, Sneddon, J. M. Calvo, and J. F. Morrison;1982;. Amplification and modification of dihydrofolate reductase EC-1.5.1.3 in <i>Escherichia coli</i> nucleotide sequence of <i>fol</i> genes from mutationally altered plasmids. ;J. Biol. Chem. 257:9043–9048.
720;Smith, J. M., F. J. Smith, and H. E. Umbarger;1979;. Mutations affecting the formation of acetohydroxyacid synthase II in <i>Escherichia coli</i> K12. ;Mol. Gen. Genet. 169:299–314.
721;Smith, T. F., and J. R. Sadler;1971;. The nature of lactose operator constitutive mutations. <i>J.</i> ;Mol. Biol. 59:273–305.
722;Solomon, E., and E. C. C. Lin;1972;. Mutations affecting the dissimilation of mannitol by <i>Escherichia coli</i> K-12. ;J. Bacteriol. 111:566–574.
723;Somers, J. M., and W. W. Kay;1983;. Genetic fine structure of the tricarboxylate transport (<i>tct</i>) locus of <i>Salmonella typhimurium.</i> ;Mol. Gen. Genet. 190:20–26.
724;Somers, J. M., G. D. Sweet, and W. W. Kay;1981;. Fluorocitrate resistant tricarboxylate transport mutants of <i>Salmonella typhimurium.</i> ;Mol. Gen. Genet. 181:338–345.
725;Sparling, P. F., and E. Blackman;1973;. Mutation to erythromycin dependence in <i>Escherichia</i> <i>coli</i> K-12. ;J. Bacteriol. 116:74–83.
726;Sparling, P. F., Y. Ikeya, and D. Elliot;1973;. Two genetic loci for resistance to kasugamycin in <i>Escherichia coli.</i> ;J. Bacteriol. 113:704–710.
727;Sprague, G. F., Jr., R. M. Bell, and J. E. Cronan, Jr;1975;. A mutant of <i>Escherichia coli</i> auxotrophic for organic phosphates: evidence for two defects in inorganic phosphate transport. ;Mol. Gen. Genet. 143:71–77.
728;Springer, S. E., and R. E. Huber;1973;. Sulfate and selenate uptake and transport in wild and in two selenate-tolerant strains of <i>Escherichia coli</i> K-12. ;Arch. Biochem. Biophys. 156:595–603.
729;Sprinson, D. B., E. G. Gollub, R. C. Hu, and K.-P. Liu;1976;. Regulation of tyrosine and phenylalanine biosynthesis in <i>Salmonella.</i> ;Acta Microbiol. Acad. Sci. Hung. 23:167–170.
730;Stacey, K. A., and E. Simson;1965;. Improved method for the isolation of thymine-requiring mutants of <i>Escherichia coli.</i> ;J. Bacteriol. 90:554 555.
731;Stalker, D. M., W. R. Hiatt, and L. Comai;1985;. A single amino acid substitution in the enzyme 5-enolpyruvylshikimate-3-phosphate synthase confers resistance to the herbicide glyphosate. ;J. Biol. Chem. 260:4724–4728.
732;Stalmach, M. E., S. Grothe, and J. M. Wood;1983;. Two proline porters in <i>Escherichia coli</i> K-12. ;J. Bacteriol. 156:481–486.
733;Staskawicz, B. J., and N. J. Panopoulos;1980;. Phaseolotoxin transport in <i>Escherichia coli</i> and <i>Salmonella typhimurium</i> via the oligopeptide permease. ;J. Bacteriol. 142:474–479.
734;Staudenbauer, W. L;1976;. Replication of <i>Escherichia coli</i> DNA <i>in vitro:</i> inhibition by oxolinic acid. ;Eur. J. Biochem. 62:491–497.
735;Stauffer, G. V., and J. E. Brenchley;1977;. Influence of methionine biosynthesis on serine transhydroxymethylase (EC 2.1.2.1) regulation in <i>Salmonella typhimurium</i> LT2. ;J. Bacteriol. 129:740–749.
736;Steffes, C., J. Ellis, J. Wu, and B. P. Rosen;1992;. The <i>lysP</i> gene encodes the lysine-specific permease. ;J. Bacteriol. 174:3242–3249.
737;Stern, J. R., and R. W. O’Brien;1969;. Oxidation of D-malic and β-alkyl malic acids by wild- type and mutant strains of <i>Salmonella typhimurium</i> and by <i>Aerobacter aerogenes.</i> ;J. Bacteriol. 98:147–151.
738;Stevens, F. J., and T. T. Wu;1976;. Growth on D-lyxose of a mutant strain of <i>Escherichia coli</i> K12 using a novel isomerase and enzymes related to D-xylose metabolism. ;J. Gen. Microbiol. 97:257–265.
739;Stewart, V., and C. H. MacGregor;1982;. Nitrate reductase in <i>Escherichia coli</i> K-12: involvement of <i>chlC, chlE,</i> and <i>chlG</i> loci. ;J. Bacteriol. 151:788–799.
740;Stitt, B. L., H. R. Revel, I. Lielausis, and W. B. Wood;1980;. Role of the host cell in bacteriophage T4 development. II. Characterization of host mutants that have pleiotropic effects on T4 growth. ;J. Virol. 35:775–789.
741;Stocker, B. A. D., M. Nurminen, and P. H. Makela;1979;. Mutants defective in the 33K outer membrane protein of <i>Salmonella typhimurium.</i> ;J. Bacteriol. 139:376–383.
742;Stoeber, F., A. Lagarde, G. Nemoz, G. Novel, M. Novel, R Portalier, J. Pouyssegur, and J. Robert-Baudouy;1974;. Le métabolisme des hexuronides et des hexuronates chez <i>Escherichia coli </i>K12: aspects physiologiques et génétiques de sa régulation. ;Biochimie 56:199–213.
743;Stouthamer, A. H;1969;. A genetical and biochemical study of chlorate-resistant mutants of <i>Salmonella typhimurium.</i> ;Antonie van Leeuwenhoek J. Microbiol. Serol. 35:505–521.
744;Stouthamer, A. H., and C. W. Bettenhaussen;1970;. Mapping a gene causing resistance to chlorate in <i>Salmonella typhimurium.</i> ;Antonie van Leeuwenhoek J. Microbiol. Serol. 36:555–565.
745;Straus, D. S., and G. R. Hoffman;1975;. Selection for a large genetic duplication in <i>Salmonella</i> <i>typhimurium.</i> ;Genetics 80:227–237.
746;Stuttard, C;1972;. Location of <i>trpR</i> mutations in the <i>serB-thr</i> region of <i>Salmonella typhimurium.</i> ;J. Bacteriol. 111:368–374.
747;Sullivan, M. A., and R. M. Bock;1985;. Isolation and characterization of antisuppressor mutations in <i>Escherichia coli.</i> ;J. Bacteriol. 161:377–384.
748;Sullivan, M. A., J. F. Cannon, F. H. Webb, and R. M. Bock;1985;. Antisuppressor mutation in <i>Escherichia coli</i> defective in biosynthesis of 5-methylaminomethyl-2-thiouridine. ;J. Bacteriol. 161:368–376.
749;Summers, W. C., and P. Raskin;1993;. A method for selection of mutations at the <i>tdk</i> locus in <i>Escherichia coli.</i> ;J. Bacteriol. 175:6049–6051.
750;Sun, T.-P., and R. E. Webster;1986;. <i>fii,</i> a bacterial locus required for filamentous phage infection, and its relation to colicin-tolerant <i>tolA</i> and <i>tolB.</i> ;J. Bacteriol. 165:107–115.
751;Sun, T.-P., and R. E. Webster;1987;. Nucleotide sequence of a gene cluster involved in entry of E colicins and single-stranded DNA of infecting filamentous bacteriophages into <i>Escherichia coli.</i> ;J. Bacteriol. 169:2667–2674.
752;Sundararajan, T. A;1963;. Interference with glycerokinase induction in mutants of <i>E. coli</i> accumulating gal-1-P. ;Proc. Natl. Acad. Sci. USA 50:463–469.
753;Sunshine, M., M. Feiss, J. Stuart, and J. Yochem;1977;. A new host gene <i>(groPC)</i> necessary for lambda DNA replication. ;Mol. Gen. Genet. 151:27–34.
754;Sunshine, M. G., and B. Sauer;1975;. A bacterial mutation blocking P2 phage late gene expression. ;Proc. Natl. Acad. Sci. USA 72:2770–2774.
755;Sutton, A., T. Newman, M. Francis, and M. Freundlich;1981;. Valine-resistant <i>Escherichia coli</i> K-12 strains with mutations in the <i>ilvB</i> operon. ;J. Bacteriol. 148:998–1001.
756;Swedberg, C., S. Castensson, and O. Skold;1979;. Characterization of mutationally altered dihydropteroate synthase and its ability to form a sulfonamide-containing dihydrofolate analog. ;J. Bacteriol. 137:129–136.
757;Szentirmai, A., M. Szentirmai, and H. E. Umbarger;1968;. Isoleucine and valine metabolism of <i>Escherichia coli.</i> XV. Biochemical properties of mutants resistant to thiaisoleucine. ;J. Bacteriol. 95:1672–1679.
758;Takahashi, H;1978;. Genetic and physiological characterization of <i>Escherichia coli</i> K12 mutants <i>(tabC)</i> which induce the abortive infection of bacteriophage T4. ;Virology 87:256–265.
759;Tamaki, S., H. Matsuzawa, and M. Matsuhashi;1980;. Cluster of <i>mrdA</i> and <i>mrdB</i> genes responsible for the rod shape and mecillinam sensitivity of <i>Escherichia coli.</i> ;J. Bacteriol. 141:52–57.
760;Tamaki, S., T. Sato, and M. Matsuhashi;1971;. Role of lipopolysaccharides in antibiotic resistance and bacteriophage adsorption of <i>Escherichia coli</i> K-12. ;J. Bacteriol. 105:968–975.
761;Tanaka, N., G. Kawano, and T. Kinoshita;1971;. Chromosomal location of a fusidic acid resistant marker in <i>Escherichia coli.</i> ;Biochem. Biophys. Res. Commun. 42:564–567.
762;Tang, C.-T., R. Engel, and B. E. Tropp;1977;. L-Glyceraldehyde 3-phosphate, a bactericidal agent. ;Antimicrob. Agents Chemother. 11:147–153.
763;Tapio, S., and L. A. Isaksson;1990;. Antisuppression by mutations in elongation factor Tu. <i>Eur.</i> ;J. Biochem. 188:339–346.
764;Thakar, J. H., and G. P. Kalle;1968;. Defective guanine uptake in an 8-azaguanine-resistant mutant of <i>Salmonella typhimurium.</i> ;J. Bacteriol. 95:458–464.
765;Thèze, J., D. Margarita, G. N. Cohen, F. Borne, and J. C. Patte;1974;. Mapping of the structural genes of the three aspartokinases and the two homoserine dehydrogenases of <i>Escherichia coli</i> K-12. ;J. Bacteriol. 117:133–143.
766;Thirion, J. P., and M. Hofnung;1982;. On some genetic aspects of phage λ resistance in <i>E. coli</i> K12. ;Genetics 71:207–216.
767;Thomas, G., and A. Favre;1977;. Genetic mapping of a mutant exhibiting no near ultraviolet induced growth delay and lacking 4-thiouridine in its tRNA. ;C. R. Acad. Sci. 284:2285–2288.
768;Thorbjarnardottir, S. H., R. A. Magnusdottir, and C. Eggertsson;1978;. Mutations determining generalized resistance to aminoglycoside antibiotics in <i>Escherichia coli.</i> ;Mol. Gen. Genet. 161:89–98.
769;Thorne, C. M., and L. M. Corwin;1975;. Mutations affecting aromatic amino acid transport in <i>Escherichia coli</i> and <i>Salmonella typhimurium.</i> ;J. Gen. Microbiol. 90:203–216.
770;Tomas, J. M., and W. W. Kay;1986;. Tellurite susceptibility and non-plasmid-mediated resistance in <i>Escherichia coli.</i> ;Antimicrob. Agents Chemother. 30:127–131.
771;Tommassen, J., and B. Lugtenberg;1981;. Localization of <i>phoE,</i> the structural gene for outer membrane protein E in <i>Escherichia coli</i> K-12. ;J. Bacteriol. 147:118–123.
772;Toone, W. M., K. E. Rudd, and J. D. Friesen;1992;. Mutations causing aminotriazole resistance and temperature sensitivity reside in <i>gyrB,</i> which encodes the β subunit of DNA gyrase. ;J. Bacteriol. 174:5479–5481.
773;Torriani, A., and F. Rothman;1961;. Mutants of <i>Escherichia coli</i> constitutive for alkaline phosphatase. ;J. Bacteriol. 81:835–836.
774;Tosa, T., and L. I. Pizer;1971;. Biochemical bases for the antimetabolite action of L-serine hydroxamate. ;J. Bacteriol. 106:972–982.
775;Tristram, H., and S. Neale;1968;. The activity and specificity of the proline permease in wild- type and analogue-resistant strains of <i>Escherichia coli.</i> ;J. Gen. Microbiol. 50:121–137.
776;Trun, N. J., and S. Gottesman;1990;. On the bacterial cell cycle: <i>Escherichia coli</i> mutants with altered ploidy. ;Genes Dev. 4:2036–2047.
777;Trun, N. J., and S. Gottesman;1991;. Characterization of <i>Escherichia coli</i> mutants with altered ploidy. ;Res. Microbiol. 142:195–200.
778;Tsay, J.-T., C. O. Rock, and S. Jackowski;1992;. Overproduction of beta ketoacyl-acyl carrier protein synthase I imparts thiolactomycin resistance to <i>Escherichia coli</i> K-12. ;J. Bacteriol. 174:508– 513.
779;Udaka, S., and H. S. Moyed;1963;. Inhibition of parental and mutant xanthosine 5′-phosphate aminases by psicofuranine. ;J. Biol. Chem. 238:2797–2803.
780;Umbarger, H. E;1969;. Regulation of the biosynthesis of the branched-chain amino acids. <i>Curr.</i> ;Top. Cell. Regul. 1:57–76.
781;Umbarger, H. E;1971;. Metabolite analogs as genetic and biochemical probes. ;Adv. Genet. 16:119–140.
782;Umbarger, H. E;1987;. Biosynthesis of the branched-chain amino acids, p. 352–367. <i>In</i> F. C. Neidhardt, J. L. Ingraham, K. B. Low, B. Magasanik, M. Schaechter, and H. E. Umbarger (ed.), ;Escherichia coli and Salmonella typhimurium: Cellular and Molecular Biology. American Society for Microbiology, Washington, D.C.
783;Uzan, M., and A. Danchin;1976;. A rapid test for the <i>relA</i> mutation in <i>E. coli.</i> <i>Biochem. Biophys.</i> ;Res. Commun. 69:751–758.
784;Uzan, M., and A. Danchin;1978;. Correlation between the serine sensitivity and the derepressibility of the <i>ilv</i> genes in <i>Escherichia coli relA</i> mutants. ;Mol. Gen. Genet. 165:21–30.
785;Vaara, M;1981;. Increased outer membrane resistance to ethylenediamine-tetraacetate and cations in novel lipid A mutants. ;J. Bacteriol. 148: 426–434.
786;Vaara, M., and T. Vaara;1981;. Outer membrane permeability barrier disruption by polymyxin in polymyxin-susceptible and resistant <i>Salmonella typhimurium.</i> ;Antimicrob. Agents Chemother. 19:578–583.
787;Vaara, M., T. Vaara, M. Jensen, I. Helander, M. Nurminen, E. T. Rietschel, and P. H. Makela;1981;. Characterization of the lipopolysaccharide from the polymyxin-resistant <i>pmrA</i> mutants of <i>Salmonella typhimurium.</i> ;FEBS Lett. 129:145–149.
788;Vaara, M., T. Vaara, and M. Sarvas;1979;. Decreased binding of polymyxin by polymyxin- resistant mutants of <i>Salmonella typhimurium.</i> ;J. Bacteriol. 139:664–667.
789;Vallari, D. S., and S. Jackowski;1988;. Biosynthesis and degradation both contribute to the regulation of coenzyme A content in <i>Escherichia coli.</i> ;J. Bacteriol. 170:3961–3966.
790;Vallari, D. S., and C. O. Rock;1987;. Isolation and characterization of temperature-sensitive pantothenate kinase (<i>coaA</i>) mutants of <i>Escherichia</i> <i>coli.</i> ;J. Bacteriol. 169:5795–5800.
791;Van Alphen, L., B. Lugtenberg, R. Van Boxtel, A.-M. Hack, C. Verhoef, and L. Havekes;1979;. <i>meoA</i> is the structural gene for outer membrane protein C of <i>Escherichia coli</i> K12. ;Mol. Gen. Genet. 169:147–156.
792;Van Alphen, W., B. Lugtenberg, and W. Berendsen;1976;. Heptose-deficient mutants of <i>Escherichia coli</i> K12 deficient in up to three major outer membrane proteins. ;Mol. Gen. Genet.147:263–269.
793;Van Buul, C. P. J. J., and P. H. Van Knippenberg;1985;. Nucleotide sequence of the <i>ksgA</i> gene of <i>Escherichia coli</i>—comparison of methyltransferases effecting dimethylation of adenosine in ribosomal RNA. ;Gene 38:65–72.
794;Van de Klundert, J. A. M., E. Den Turk, A. H. Borman, P. H. Van der Meide, and L. Bosch;1977;. Isolation and characterization of a mocimycin resistant mutant of <i>Escherichia coli</i> with an altered elongation factor EF-Tu. ;FEBS Lett. 81:303–307.
795;Van de Klundert, J. A. M., P. H. Van der Meide, P. Van de Putte, and L. Bosch;1978;. Mutants of <i>Escherichia coli</i> altered in both genes coding for the elongation factor Tu. ;Proc. Natl. Acad. Sci. USA 75:4470–4473.
796;Van Dyk, T. K., and R. A. LaRossa;1986;. Sensitivity of a <i>Salmonella</i> <i>typhimurium</i> <i>aspC</i> mutant to sulfometuron methyl, a potent inhibitor of acetolactate synthase II. ;J. Bacteriol. 165:386–392.
797;Van Dyk, T. K., and R. A. LaRossa;1987;. Involvement of <i>ack-pta</i> operon products in α- ketobutyrate metabolism by <i>Salmonella typhimurium.</i> ;Mol. Gen. Genet. 207:435–440.
798;Vasiljevic, B., and L. Topisirovic;1987;. Properties of ribosomes from neamine-dependent (NeaD) mutants of <i>Escherichia coli.</i> ;Period. Biol. 89:89–93.
799;Venables, W. A., and J. R. Guest;1968;. Transduction of nitrate reductase loci of <i>Escherichia coli</i> by phages Pl and λ. ;Mol. Gen. Genet. 103:127–140.
800;Venkateswaran, P. S., and H. C. Wu;1972;. Isolation and characterization of a phosphonomycin- resistant mutant of <i>Escherichia coli</i> K-12. ;J. Bacteriol. 110:935–944.
801;Verhof, C., B. Lugtenberg, R. van Boxtel, P. de Craaff, and H. Verheij;1979;. Genetics and biochemistry of the peptidoglycan-associated proteins b and c of <i>Escherichia coli</i> K12. ;Mol. Gen. Genet. 169:137–146.
802;Vinella, D., R. D’Ari, and P. Bouloc;1992;. Penicillin-binding protein 2 is dispensable in <i>Escherichia coli</i> when ppGpp synthesis is induced. ;EMBO J. 11:1493–1501.
803;Vinopal, R. T;1987;. Selectable phenotypes, p. 990–1015. <i>In</i> F. C. Neidhardt, J. L. Ingraham, K. B. Low, B. Magasanik, M. Schaechter, and H. E. Umbarger (ed.), ;Escherichia coli and Salmonella typhimurium: Cellular and Molecular Biology. American Society for Microbiology, Washington, D.C.
804;Voll, M. J;1967;. Polarity in the histidine operon. III. The isolation of prototrophic polar mutations. ;J. Mol. Biol. 30:109–124.
805;Voll, M. J., and L. Leive;1970;. Release of lipopolysaccharide in <i>Escherichia coli</i> resistant to the permeability increase induced by ethylenediaminetetraacetate. ;J. Biol. Chem. 245:1108–1114.
806;Vonder Haar, R. A., and H. E. Umbarger;1972;. Isoleucine and valine metabolism in <i>Escherichia coli.</i> XIX. Inhibition of isoleucine biosynthesis by glycyl-leucine. ;J. Bacteriol. 112:142– 147.
807;Wachi, M., M. Doi, S. Tamaki, W. Park, S. Nakajima-Iijima, and M. Matsuhashi;1987;. Mutant isolation and molecular cloning of <i>mre</i> genes which determine cell shape sensitivity to mecillinam and amount of penicillin-binding proteins in <i>Escherichia coli.</i> ;J. Bacteriol. 169:4935– 4940.
808;Wada, C., and T. Yura;1971;. Phenethyl alcohol resistance in <i>Escherichia coli.</i> II. Replication of F (fertility) factor in the resistant strain C600. ;Genetics 69:275–287.
809;Wada, C., and T. Yura;1974;. Phenethyl alcohol resistance in <i>Escherichia coli.</i> III. A temperature-sensitive mutation <i>(dnaP)</i> affecting DNA replication. ;Genetics 77:199–220.
810;Walker, G. C;1987;. The SOS response of <i>Escherichia coli,</i> p. 1346–1357. <i>In</i> F. C. Neidhardt, J. L. Ingraham, K. B. Low, B. Magasanik, M. Schaechter, and H. E. Umbarger (ed.), ;Escherichia coli and Salmonella typhimurium: Cellular and Molecular Biology. American Society for Microbiology, Washington, D.C.
811;Wallace, B. J., and J. Pittard;1969;. Regulator gene controlling enzymes concerned in tyrosine biosynthesis in <i>Escherichia coli.</i> ;J. Bacteriol. 97:1234–1241.
812;Wandersman, C., F. Moreno, and M. Schwartz;1980;. Pleiotropic mutations rendering <i>Escherichia coli</i> K-12 resistant to bacteriophage TP1. ;J. Bacteriol. 143:1374–1383.
813;Wargel, R. J., C. A. Shadur, and F. C. Neuhaus;1971;. Mechanism of D-cycloserine action: transport mutants for D-alanine, D-cycloserine, and glycine. ;J. Bacteriol. 105:1028–1035.
814;Watanabe, H., H. Hashimoto, and S. Mitsuhashi;1980;. <i>Salmonella typhimurium</i> LT2 mutation affecting the deletion of resistance determinants on R plasmids. ;J. Bacteriol. 142:145–152.
815;Watanabe, N.-A., T. Nagasu, K. Katsu, and K. Kitoh;1987;. E-0702, a new cephalosporin, is incorporated into <i>Escherichia coli</i> cells via the <i>tonB</i>-dependent iron transport system. ;Antimicrob. Agents Chemother. 31:497–504.
816;Watson, C., and K. Paigen;1971;. Isolation and characterization of an <i>Escherichia coli</i> bacteriophage requiring cell wall galactose. ;J. Virol. 8:669–674.
817;Webb, M;1970;. The mechanism of acquired resistance to Co2+ and Ni2+ in gram-positive and gram-negative bacteria. ;Biochim. Biophys. Acta 222:440–446.
818;Weber, J., R. S. F. Lee, E. Grell, and A. E. Senior;1992;. Investigation of the aurovertin binding site of <i>Escherichia coli</i> F-1 ATPase by fluorescence spectroscopy and site-directed mutagenesis. ;Biochemistry 31:5112–5116.
819;Wei, C. R., and S. Kustu;1981;. Glutamine auxotrophs with mutations in a nitrogen regulatory gene, <i>ntrC,</i> that is near <i>glnA.</i> ;Mol. Gen. Genet. 183:392–399.
820;Weiner, J. H., C. E. Furlong, and L. A. Heppel;1971;. A binding protein for L-glutamine and its relation to active transport in <i>E.</i> ;coli. Arch. Biochem. Biophys. 142:715–717.
821;Weiner, J. H., and L. A. Heppel;1971;. A binding protein for glutamine and its relation to active transport in <i>E. coli.</i> ;J. Biol. Chem. 246:6933–6941.
822;White, B. J., S. J. Hochhauser, N. M. Cintron, and B. Weiss;1976;. Genetic mapping of <i>xthA,</i> the structural gene for exonuclease III in <i>Escherichia coli</i> strain K12. ;J. Bacteriol. 126:1082–1088.
823;White, R. J., and P. W. West;1970;. An examination of the inhibitory effects of N- iodoacetylglucosamine on <i>Escherichia coli</i> and isolation of resistant mutants. ;Biochem. J. 118:81–87.
824;Whitfield, H. J., Jr;1971;. Purification and properties of the wild type and a feedback resistant phosphoribosyladenosine triphosphate pyrophosphate phosphoribosyltransferase, the first enzyme of histidine biosynthesis in <i>Salmonella typhimurium.</i> ;J. Biol. Chem. 246:899–908.
825;Wiater, A., M. Filutowicz, and D. Hulanicka;1982;. A new class of mutants of the <i>cysB</i> regulatory gene for cysteine biosynthesis in <i>Salmonella typhimurium.</i> ;J. Gen. Microbiol. 128:1785– 1790.
826;Wiater, A., and D. Hulanicka;1978;. The regulatory <i>cysK</i> mutant of <i>S. typhimurium.</i> <i>Acta</i> ;Biochim. Pol. 25:281–287.
827;Wiater, A., and D. Hulanicka;1979;. Properties of <i>cysK</i> mutants of <i>Escherichia coli</i> K12. <i>Acta</i> ;Biochim. Pol. 26:21–28.
828;Wiater, A., and T. Klopotowski;1972;. Mutations rendering <i>Salmonella typhimurium</i> resistant to 3-aminotriazole in the presence of histidine. ;Acta Biochim. Pol. 19:191–199.
829;Wijsman, H. J. W., and H. C. Pafort;1974;. Pleiotropic mutations in <i>Escherichia coli</i> conferring tolerance to glycine and sensitivity to penicillin. ;Mol. Gen. Genet. 128:349–357.
830;Wild, D. G;1988;. Reversion from erythromycin dependence in <i>Escherichia coli:</i> strains altered in ribosomal sub-unit association and ribosome assembly. ;J. Gen. Microbiol. 134:1251–1263.
831;Wild, J., and T. Klopotowski;1975;. Insensitivity of D-amino acid dehydrogenase synthesis to catabolite repression in <i>dadR</i> mutants of <i>Salmonella typhimurium.</i> ;Mol. Gen. Genet. 136:63–73.
832;Wild, J., and T. Klopotowski;1981;. D-amino acid dehydrogenase of <i>Escherichia coli</i> K12: positive selection of mutants defective in the enzyme activity and localization of the structural gene. ;Mol. Gen. Genet. 181:373–378.
833;Wilkinson, R. C., P. Gemski, Jr., and B. A. D. Stocker;1972;. Non-smooth mutants of <i>Salmonella typhimurium:</i> differentiation by phage sensitivity and genetic mapping. ;J. Gen. Microbiol. 70:527–554.
834;Williams, J. C., C. E. Lee, and J. R. Wild;1980;. Genetic and biochemical characterization of distinct transport systems for uracil, uridine, and cytidine in <i>Salmonella typhimurium.</i> ;Mol. Gen. Genet. 178:121–130.
835;Williams, M. D., J. A. Fuchs, and M. C. Flickinger;1991;. Null mutations in the stringent starvation protein of <i>Escherichia coli</i> disrupt lytic development of bacteriophage P1. ;Gene 109:21–30.
836;Williams, M. V., T. J. Kerr, R. D. Lemmon, and C. J. Tritz;1980;. Azaserine resistance in <i>Escherichia coli:</i> chromosomal location of multiple genes. ;J. Bacteriol. 143:383–388.
837;Williams, M. V., J. J. Rowe, T. J. Kerr, and G. J. Tritz;1977;. Studies on the modes of action of azaserine in <i>Escherichia coli</i> mechanism of resistance to azaserine. ;Microbios 19:181–190.
838;Willsky, G. R., R. L. Bennett, and M. H. Malamy;1973;. Inorganic phosphate transport in <i>Escherichia coli:</i> involvement of two genes which play a role in alkaline phosphatase regulation. ;J. Bacteriol. 113:529–539.
839;Wittenbach, V. A., D. Rayner, and J. V. Schloss;1992;. Pressure points in the biosynthetic pathway for branched chain amino acids, p. 69–88. <i>In</i> B. K. Singh, H. E. Flores, and J. C. Shannon (ed.), ;Biosynthesis and Molecular Regulation of Amino Acids in Plants. American Society of Plant Physiologists, Rockville, Md.
840;Wittman, H. G., C. Stoffler, D. Apirion, L. Rosen, K. Tanaka, M. Tamaki, R. Takata, S. Dekio, E. Otaka, and S. Osawa;1973;. Biochemical and genetic studies on two different types of erythromycin resistant mutants of <i>Escherichia coli</i> with altered ribosomal proteins. ;Mol. Gen. Genet. 127:175–189.
841;Wolfner, M. D. Yep, F. Messenguy, and G. Fink;1975;. Integration of amino acid biosynthesis into the cell cycle of <i>Saccharomyces</i> <i>cerevisiae.</i> ;J. Mol. Biol. 96:273–290.
842;Wolfson, J. S., D. C. Hooper, G. L. McHugh, M. A. Bozza, and M. N. Swartz;1990;. Mutants of <i>Escherichia coli</i> K12 exhibiting reduced killing by both quinolone and beta-lactam antimicrobial agents. ;Antimicrob. Agents Chemother. 34:1938–1943.
843;Wood, J. M;1981;. Genetics of L-proline utilization in <i>Escherichia coli.</i> ;J. Bacteriol. 146:895–901.
844;Woodward, M. J., and H. P. Charles;1982;. Genes for L-sorbose utilization in <i>Escherichia coli.</i> ;J. Gen. Microbiol. 128:1969–1980.
845;Woodward, M. J., and H. P. Charles;1983;. Polymorphism in <i>Escherichia coli: rtl, atl,</i> and <i>gat</i> regions behave as chromosomal alterations. ;J. Gen. Microbiol. 129:75–84.
846;Wooldridge, K. G., and P. H. Williams;1991;. Sensitivity of <i>Escherichia coli</i> to cloacin DF13 involves the major outer membrane protein OmpF. ;J. Bacteriol. 173:2420–2424.
847;Wu, R., S. Yang, K. Jin, X. Chu, and M. Li;1987;. Cloning and mutagenesis of threonine operon. ;Shengwu Gongcheng Xuebao 3:177–182.
848;Wu, T. T;1976;. Growth of a mutant of <i>Escherichia coli</i> K12 on xylitol by recruiting enzymes for D-xylose and L-1,2-propanediol. ;Biochim. Biophys. Acta 428:656–666.
849;Wu, T. T;1976;. Growth on D-arabitol of a mutant strain of <i>Escherichia coli</i> K12 using a novel dehydrogenase and enzymes related to L-1,2-propanediol and D-xylose metabolism. ;J. Gen. Microbiol. 94:246–256.
850;Xu, S., and T. Qi;1990;. Enhancing effect of chuangxinmycin on synthesis of enzymes in tryptophan synthesis pathway of chuangxinmycin resistant mutant strain of <i>E. coli.</i> ;Zhongguo Yixue Kexueyuan Xuebao 12:25–30.
851;Yadav, N., R. E. McDevitt, S. Benard, and S. C. Falco;1986;. Single amino acid substitutions in the enzyme acetolactate synthase confer resistance to the herbicide sulfometuron methyl. ;Proc. Natl. Acad. Sci. USA 83:4418–4422.
852;Yagil, E., and H. Be’eri;1977;. Arsenate-resistant alkaline phosphatase-constitutive mutants of <i>Escherichia coli.</i> ;Mol. Gen. Genet. 154:185–189.
